30254 8056
25248 1447
20671 16476
9142 27930
19788 8856
3325 28750
10154 7637
13446 1280
20062 28252
17443 20667
12101 25054
30631 25218
13025 2270
12764 29914
6504 29238
17148 17385
25625 17374
25260 24081
20453 31748
6759 22657
30909 19278
4986 8675
25839 10514
25093 6403
18216 23375
23201 13298
3007 3330
65534 20506
2781 3237
508 32765
10884 15756
32768 16224
16155 12618
18502 17165
24506 25609
8374 19193
27721 26495
20669 18595
1094 9403
4280 21897
6311 31309
24164 24390
21893 32766
23705 11924
26799 9040
5632 14527
27814 30050
21698 16839
10901 11208
11211 25745
826 20194
28128 2655
4621 26362
29427 23246
15120 3506
22819 4517
12395 20361
17153 669
1165 13901
14239 31775
28478 4941
22683 29324
1611 23679
21266 6267
6051 17620
4371 6328
30618 15027
15979 8702
2353 27736
30650 14121
8125 11965
23029 3243
7797 7672
18484 19470
21890 18120
7738 6780
16335 16169
21438 18293
29609 16201
31300 29730
8803 9361
21795 1911
17321 2000
13098 7286
6627 1491
6922 13583
18731 4662
18337 18038
16870 27064
9504 4023
17672 20649
10846 30219
17586 23587
22439 21802
13375 14163
20246 10158
7876 3110
25966 4381
20020 7903
2030 28436
18592 22432
14867 5293
3952 13811
25635 19254
10097 23768
1 15890
13281 2832
10157 5853
29361 19637
14048 12550
200 1642
26979 11013
19121 3541
31262 12953
2478 5630
13971 4339
20314 15426
8810 22471
26764 21627
11860 10218
12773 17571
21527 17961
3286 9357
2188 65535
6387 28731
16330 6283
17767 21977
11634 22674
2503 6214
29954 27325
12008 6675
4164 27121
10510 25429
17429 29583
24801 25559
18143 2128
25713 26067
17794 31438
8219 656
8948 9216
5195 31682
20890 25939
65535 12360
25600 10552
23942 29082
15980 5969
3890 21349
26341 24417
330 17558
19206 2469
29173 12245
24285 9963
19248 18927
19888 29108
6891 21551
832 15066
421 18556
1954 7097
30491 20911
15751 21969
7593 26732
1094 5200
15449 16616
10954 8441
5518 10864
26274 2049
24619 21361
3050 16731
27489 20106
87 13374
15267 14718
10311 13245
11779 28869
0 20820
24265 253
31873 27758
29818 11385
5974 1828
11086 25760
18895 6949
12268 30994
6142 15305
8122 13958
3087 926
11388 19894
13856 57
5022 20163
4548 7466
29880 26939
3936 8344
14801 15657
19549 18760
16528 19744
5291 22622
26586 25338
31587 9502
27967 21343
31976 8545
24446 9660
14600 20756
7085 14515
99 12312
23978 3707
28871 25128
2946 10542
20944 260
23602 1762
24104 8235
15314 19899
20266 13635
18934 6696
10248 24875
984 781
6660 13548
1789 2049
28482 18825
23018 11472
22762 7589
1460 28567
6350 12728
9302 27430
597 22120
4447 17821
31475 30354
1421 4356
30146 24552
7379 4048
25134 26672
16139 14908
2297 4795
13571 11166
13755 0
1237 836
28297 30154
14217 3804
21898 29429
23303 21959
28567 12016
4639 14657
31051 479
10621 24349
10245 11271
15928 1786
11369 2948
8347 914
16990 26031
8673 9602
27080 227
29044 21259
15103 24039
23567 24057
9572 6398
22527 26973
25971 23265
9508 12564
20880 3833
30454 18354
31378 31891
25434 29891
18952 5142
21220 18640
22241 23002
28784 30988
15623 18006
12512 11713
14887 2147
1741 16993
17314 29845
14582 30661
14908 15706
11556 196
30213 10693
7565 30588
10470 13727
2284 30688
29513 10874
2941 27815
11436 19136
3743 4493
26233 6104
20643 4794
6893 27898
12130 5765
15625 28888
733 1277
7952 7520
27711 7881
29848 14826
3997 13156
14391 3626
28256 20527
4882 31532
9711 29531
11813 16374
24853 9064
32767 26503
26278 8862
1013 27601
5812 28141
3480 19889
25015 84
2656 22532
18192 28493
21705 18205
9434 12084
3533 30482
4794 31104
19530 31854
16359 3613
3741 8417
29054 31349
9301 12390
18272 2
3405 24800
28048 31145
31155 5691
16737 21064
32766 25628
31311 14053
30864 11136
1961 30440
20083 896
18444 11695
13860 8829
29169 2843
15005 32767
3282 9723
8293 17057
26367 8410
3732 28046
376 18694
14303 7523
24791 26655
24307 23818
1347 21138
30943 12372
20038 13256
23373 28090
27219 17602
16991 22463
23316 30760
28005 15124
14384 15956
12489 9890
15134 11635
4405 11821
240 8794
23038 24288
5371 28378
27515 22268
7118 26334
16588 31669
13555 23847
7857 14334
7337 27425
29468 2388
27431 16161
28721 19035
9806 19571
4943 2692
9218 25395
12644 3149
29016 23161
12284 2791
2829 445
698 19396
9961 11347
11768 4116
8916 1298
3594 20382
21001 20887
7305 24732
32765 3299
23868 24861
2591 15697
1532 6506
28605 9347
30155 8514
21201 22161
1770 15509
9152 24856
27541 17236
12563 15030
5271 26541
12909 21123
17549 1432
28690 3739
12843 30807
16569 31516
9825 5565
8339 10039
8620 10225
27311 7262
25676 31003
18686 15511
6578 23354
4501 5577
22705 15979
31241 22942
22378 9878
26612 18080
11212 24196
16630 9087
19214 11645
13814 10699
30854 16296
22512 26326
6014 22201
24517 23826
31705 30403
6223 31022
8556 25685
2358 16541
29698 4605
7717 4143
21276 9458
11892 18358
14831 2367
21361 28268
2176 23123
8778 19099
16523 25839
14033 1
25141 23087
30475 518
11015 32768
10765 16517
23710 7994
5578 5440
2 4836
11611 19139
16995 13669
13224 19833
18903 5149
699 28258
19792 22862
1639 20420
28419 14931
19553 29532
14046 10648
0 24952
27674 11416
20536 14345
18452 14406
26163 4310
23777 27551
22285 6912
9009 13791
10006 17737
7058 27579
12832 7356
25553 3037
4041 24681
27278 17233
9507 29382
15690 26227
15953 4882
7256 29251
18006 20040
22177 7035
26794 14651
23131 17799
5224 16665
28280 20579
5441 12094
19045 11001
6169 6519
23567 21708
27101 5266
12199 27118
26754 7983
21600 13490
19734 26954
19907 5389
22058 24348
6141 19463
18063 30142
22951 23923
25997 7181
20384 13004
11108 10277
26458 15261
14494 28857
29977 1104
27101 1673
4802 27332
29143 15276
5056 319
5715 13196
7548 10107
15455 5944
24911 1029
30268 16825
17860 29210
19351 6895
22569 8166
31726 17099
31684 65534
24849 21480
29563 5891
24067 26531
13481 12797
10618 29915
31524 12871
21013 22897
17057 25769
22016 23569
13048 2707
15736 30101
