22753 29822
5563 3902
27365 19008
21988 20263
30652 8466
25094 27799
13129 20262
5872 3852
16938 24485
17950 6434
13127 17891
19420 19795
9866 5978
25507 24469
29017 16591
5091 17502
11824 30550
18769 27498
3147 26408
17494 28335
24731 15642
29651 13376
3694 12742
26308 20446
14436 7543
4726 3663
25440 26891
6526 2826
9924 8500
11618 22712
30831 812
25536 10873
3025 19054
0 9524
15709 9585
1 4755
31121 13871
20944 31478
29984 31567
5180 1266
21781 32765
11162 19851
24681 13625
5312 9195
18454 31143
992 8541
22793 11934
1768 6035
15666 6256
9749 28182
12826 22358
22985 20135
938 17893
12505 4927
29540 28047
24464 12105
11269 31095
27586 5610
22315 11158
22195 744
12188 15863
30356 1215
25227 12866
26223 14736
23523 25228
24128 15122
21731 2242
11973 5175
24487 2609
16033 11000
31331 3767
17642 23166
6701 17653
4046 9174
6887 20936
30899 2837
21723 13677
16829 18126
25030 3000
14308 7856
23264 15063
17469 8171
23255 21726
17166 1097
17121 24079
7700 12471
15709 18230
13544 10633
4912 4478
26594 14094
16544 14553
5997 28691
6640 30354
3522 23825
11441 18322
21153 5689
3781 3388
16686 317
8340 2456
6753 16047
31408 30085
2516 2
7507 28650
22306 7073
9143 6414
13323 22962
14866 3118
18097 21785
27894 10244
8969 21443
6069 25948
23831 27259
20618 20278
12586 3973
20722 24754
9214 15375
5274 26058
5246 20765
24094 13462
15540 21407
18946 4896
27649 27402
15591 24094
10869 7443
17759 29639
30564 12603
22938 2018
3037 28623
9715 8197
636 13090
65534 14720
22547 16612
27934 4543
424 31121
15991 25118
18075 25710
32765 27064
26743 23098
28828 26531
1805 31691
18213 26473
18678 27595
29212 12913
7225 14782
28507 29072
10920 18910
22431 9454
6399 10768
3018 7953
21503 31647
26336 31412
29310 18525
31214 3122
25143 7331
7134 30264
7649 5985
22912 23844
6059 5242
1682 19914
20057 16995
8017 6658
452 243
11795 224
19384 16095
21435 10039
19954 31774
8853 28507
27331 5088
21584 30086
16661 1119
8556 11844
20490 21979
19773 24202
75 10894
7839 24926
23438 3343
28468 28129
14573 17216
17324 1350
23898 8132
259 8674
13601 166
0 26896
23710 18988
3856 4139
22557 18427
6280 9966
25635 11869
1545 7531
16680 29134
29012 9603
15378 3932
24015 12969
16025 23336
1946 2869
14153 1805
29823 9329
26631 2611
17020 21965
28724 14937
6842 447
13788 85
10593 24082
9501 25354
25478 1962
12513 23762
15416 9181
14584 23736
23193 10297
392 16416
25978 13343
4500 23201
19755 27986
15223 16724
24733 20999
14391 22464
6354 18039
7086 17770
22578 26787
19236 4276
22510 19898
7694 15389
8095 30695
17539 3432
1996 2112
27136 25502
279 3041
11174 17450
28208 25506
14422 29365
27870 29182
10306 29365
23398 21113
23773 6990
4405 31281
10110 20074
24396 28456
8872 25310
29340 27079
30892 6788
10212 26804
3826 21991
19857 6264
2460 14485
10140 20746
20935 5317
21127 23077
28013 10582
32768 1706
15912 12127
20184 12920
151 20682
28418 27525
19347 16370
25629 6049
31820 16074
20002 15285
26900 24912
21134 16307
14842 11514
268 5004
25930 12397
24708 7165
30242 5582
12708 19552
30781 13971
31291 21143
4047 12317
9026 22085
13737 30846
17640 27301
29518 27713
2445 23587
29863 1876
4637 8008
22243 32768
9021 16213
2067 24538
5648 14457
14178 13660
1733 7435
30796 24413
5778 21217
16594 27865
2102 4340
1404 4077
2832 23916
16283 26358
17130 2788
24238 1666
31826 28284
9601 15728
26094 26854
3992 2085
16756 18274
23305 29847
21741 20571
25303 19580
20904 19281
16552 24771
27630 11140
2800 30898
25329 13200
10474 6927
19680 9792
24961 15528
14633 11462
12342 22446
10446 15097
18115 14231
847 26157
24531 8699
1968 14396
27091 32766
7310 17087
17703 4136
31636 4728
8649 30944
30098 670
18389 16657
1128 5400
31615 12397
1064 5062
17209 24988
6973 25708
30415 23336
14902 4676
8097 13339
27047 3713
6675 26205
20454 17409
31415 6794
19016 18598
29459 10250
24028 18396
14238 621
26551 31161
31349 11602
14685 20082
18462 21774
11254 161
20626 10992
4296 13611
5425 1556
27519 31436
27938 7694
8531 22583
3304 4930
31858 18592
10508 25553
25820 29475
14053 19550
22800 6600
24445 11328
21258 7936
21445 30540
20809 28371
27608 25587
14981 8891
12088 823
25769 484
20292 30162
3345 21284
4124 2098
20719 22882
2720 12722
26273 13393
15201 9821
65535 5832
32766 28814
12397 10483
12446 60
5258 21495
11305 8348
19709 7206
26852 15041
26047 5767
11100 29432
2 27153
13386 27572
24029 31833
4844 9825
10551 17836
28588 26685
29723 13142
7488 9930
24979 9038
12155 11391
21895 3462
2151 16383
15239 30801
29134 65535
15878 1413
31867 15893
22027 22183
4334 4756
13828 24461
11627 28833
28474 16225
26368 1389
5903 14197
2844 23393
2574 2371
10712 7753
18846 22343
16442 26176
29961 29066
30400 1613
11650 23017
12944 9035
14728 31985
1310 10783
628 16918
18906 16813
9359 11316
5036 30675
13836 901
7414 20924
26664 14822
880 18659
6467 29662
13358 0
28014 27965
18694 30385
31104 21078
19460 29990
20288 27155
13142 20374
23654 22084
19846 27948
9449 20811
30227 8338
32767 17413
12130 11693
3006 14650
21161 23630
12807 8861
13572 17224
812 6478
16209 15334
18502 17059
11436 11448
13196 19357
28866 15713
5834 12178
8553 32767
10468 6853
13871 12046
7517 30416
4542 653
19257 25701
23651 3434
17819 10608
9688 7206
6242 21632
8425 29858
3326 16871
15385 19360
4682 19101
7973 13822
10913 3791
7959 65534
18943 17743
19103 25172
4917 15801
2203 9475
28223 937
11965 8204
1355 7620
22012 10420
7198 24738
3880 14270
4235 6163
16402 29279
9617 21613
12957 1
11095 23414
3484 17650
29599 26014
3380 22754
18183 19689
617 12273
9896 2490
1619 14053
6163 2291
8389 29493
8832 10095
5415 26310
26935 24351
