16491 831
24883 4338
14152 13581
25495 23141
22960 24507
26726 23710
9306 31626
6892 18517
1757 21257
20639 3921
10644 21918
17654 1385
2368 19411
1 9410
18799 5164
7299 12690
11086 19036
7920 5621
11129 27270
6778 9148
27079 12492
18069 23957
4301 27646
18435 4714
22751 3182
6892 2736
18352 28097
26001 6127
17589 28179
22416 21919
17368 9316
1156 27620
28319 17907
10446 3727
12682 22480
10756 17932
11327 10439
11480 18919
14479 4155
11965 69
23581 13816
3319 11929
11069 16742
22213 15659
25151 8742
4638 14257
8630 31080
27987 3308
28559 6783
2742 1522
27275 10104
0 15576
23746 388
28027 28328
20816 26161
29898 11343
9022 8362
14424 6212
18097 1426
9246 19378
19417 31615
22423 18143
13661 24928
10123 29245
3134 11079
10151 22606
31409 26761
5489 28219
9535 19035
5205 27441
22345 23364
31009 26683
24578 14188
11717 15502
3884 9868
6178 2199
15513 156
8325 20894
31767 14855
31936 11568
22557 16096
16222 20044
28972 29958
11862 20272
5778 6243
24351 11809
30810 28492
20256 16805
18002 19924
23996 7907
20885 15774
30032 3645
24207 13626
6369 28289
3614 28361
13079 2380
15771 16567
30267 7197
31294 19164
10416 4691
31330 22362
10378 10320
15050 29129
21279 7780
88 108
27432 28176
15275 15256
29064 3373
16381 30228
24757 7826
1382 27889
17567 6469
13248 29188
65535 4558
1092 22243
21430 4003
4974 21448
15803 24348
16542 15790
20835 65534
9070 11543
23330 3865
24337 22873
18722 29458
16889 30296
7685 26349
520 30869
28303 22877
26609 9795
27089 17340
19541 4946
6278 2682
25623 20729
9636 5614
19993 4688
28795 16204
9241 742
25310 24751
12053 30383
12290 21023
16842 10231
32766 5674
16984 20493
7737 28897
19286 9948
1430 11054
23723 9840
1508 21802
6881 26201
27659 31840
8345 5097
5614 24067
29743 15176
19959 11977
11759 27136
1705 19825
6680 13802
8219 28880
12559 24934
8189 4347
5962 8860
4878 14407
12501 20601
17790 6757
28434 18532
25180 27063
29356 16807
25097 22980
14304 27040
28712 7462
8039 4783
2336 29285
23395 289
2573 22677
2495 1136
32767 20214
14225 27608
22096 21616
22003 13810
2992 3038
30560 30413
4162 5571
30967 12460
9867 11874
16136 15557
7158 5018
8499 29191
8494 14590
20335 7883
20492 18283
18911 29284
15672 21615
135 29922
13037 6601
17022 12211
21772 13155
31018 9096
7389 17136
12738 4963
437 13950
11426 13089
18955 2484
28962 5871
13932 831
29574 21212
3441 2628
12085 22766
15952 30863
655 23616
18612 14910
24808 11667
20565 11639
17083 13494
19254 17097
28616 7996
15135 9566
10203 17263
6941 20529
2222 8478
1321 10109
13484 31713
25309 7096
4112 25782
16501 7047
14666 25040
10970 13344
939 26655
27379 8690
2512 27206
25757 18057
4445 22206
3618 19733
15139 24245
26824 17701
10577 24587
12451 31203
7596 19044
5512 28610
6411 16888
27642 24151
30483 20329
11440 23851
22656 7021
11321 25126
20074 11009
303 14575
27895 1757
32765 25250
15130 8397
20618 30866
29526 20851
19005 26423
16028 29479
19078 32768
21244 27891
30154 6815
15519 5882
13622 14056
17189 25678
25190 5261
11668 8123
32768 14971
18148 19344
9006 14777
4862 2977
26122 16372
26507 2480
30728 23695
12025 6668
4666 18018
7185 10605
31645 12910
2871 10676
28083 3633
10743 1271
19534 30506
31062 20097
1954 12660
21531 23443
25505 30189
19751 7453
19369 22614
30841 2
9982 315
21849 32766
19846 5546
8119 8215
4290 8745
17278 20177
629 2484
29181 14362
23221 4114
7192 29799
24322 18433
11969 16734
1041 6114
10635 9315
4452 13068
24108 29619
1886 25473
12693 8962
24699 3614
20389 1
2122 5378
17927 7597
5415 21588
24792 1217
16724 24017
19161 22907
31323 19941
23913 27159
925 14752
19755 17253
28791 12026
347 23544
17271 25574
2 6320
31703 16491
3312 10664
15106 15214
28281 22046
6063 9667
3617 30731
4703 15703
14568 10390
29285 11534
965 8049
10063 30194
7097 998
17859 18185
79 16330
27529 22424
3929 13495
9759 31036
2790 27426
14662 2985
7560 31413
301 25058
22247 4267
5747 15892
26941 22048
14750 31403
15583 32767
18313 29708
30105 9806
24910 30581
13105 12224
20989 18338
8293 18204
2757 14025
21953 19500
23525 1472
31549 24437
29675 19583
25848 7344
30582 23392
24057 30560
30348 558
22585 6434
14860 29738
25550 16481
23167 10915
14590 8971
21279 26828
16807 15813
27352 18666
28175 8342
6552 25943
13645 31168
9705 5286
10881 12860
2683 2885
17801 32765
23254 23734
11621 31536
29574 25969
7989 3238
26279 21670
12292 1717
5129 25908
22578 17709
5066 65535
29630 13032
28668 10460
13283 2058
1857 1337
10044 0
18233 28872
29303 17576
20134 28039
4098 4228
12897 17673
22995 27471
16422 29965
5562 9178
13625 22075
22568 7695
27068 11299
5208 12105
30543 18816
6425 19137
27268 16466
31184 28931
11207 12384
26033 5405
15530 20849
14047 1727
1518 25636
2110 21453
14220 4537
27791 15199
25841 11257
26149 13263
3806 14607
8879 3491
28962 16311
23067 28746
765 25212
26292 10529
23710 13524
6510 3218
30525 9036
19599 3969
21592 16170
26398 19894
17475 17373
12950 866
23400 4903
4106 24543
26557 12929
15650 26340
7489 25410
26614 2405
8673 31722
26827 9555
15336 14947
30149 10099
13310 25210
14913 13243
9064 16055
23866 26509
31552 23387
5351 17288
20179 30028
25785 18056
3127 24686
8879 2014
5884 6491
24252 26474
21882 11133
12334 31972
8862 29857
3879 7304
9611 15429
7703 24366
9533 602
13315 22705
28613 19307
13874 27690
12931 17597
738 6070
29671 28543
7502 25416
18467 2185
17508 1667
21736 31982
18510 3562
3500 131
0 23023
16023 2747
6205 20879
6062 7441
21300 20626
20085 608
21061 1394
28096 21418
1849 5903
2070 6874
25811 384
1197 2010
16276 1021
31605 21208
18739 23259
26393 27219
22881 28775
31814 12626
8350 26186
10282 25959
13812 12317
4774 7307
21177 26844
9463 25681
30092 2236
20843 14471
3145 24162
13521 19701
19315 12263
3306 31068
731 8160
16309 10868
27845 19691
65534 21218
14319 17230
24635 10830
5551 18732
21724 13922
2833 31133
4345 9269
22987 8627
