19309 17269
4671 2872
3986 24589
6550 20640
504 10364
8631 21741
9117 31814
2157 31092
13774 26913
18940 22004
3683 6154
6950 24163
6954 12144
10463 17851
15132 21095
18182 3313
24186 4876
15042 27179
4308 13098
808 20194
6437 12280
16719 16307
31463 65534
1851 18417
26082 3307
24178 30217
21172 15529
9031 10050
575 1534
31260 24944
3303 23971
21006 10639
9860 29401
25448 29795
29620 24343
14634 25054
14367 15647
19516 28380
1961 25952
30609 12208
5790 27346
18761 16760
11458 26278
17969 1808
22802 31538
31793 11259
19714 32766
78 9840
7940 7219
20312 15444
25280 11220
30709 31340
26980 28007
3667 14983
22684 26602
3394 13754
26147 27846
11798 11774
25395 21603
12732 16477
6269 17498
31492 10464
7361 28575
19426 22454
28756 14638
29456 5925
19604 8098
13356 1284
18210 1035
30533 27408
9089 23961
13670 9572
2522 16491
14960 6101
31139 27725
22288 11552
2601 19763
4964 30487
31700 1340
10415 15894
17461 31138
10438 21897
8753 2943
20056 22750
7585 4016
14330 25178
7977 2426
26536 4175
29671 4291
30277 5570
65534 26053
29158 5668
17056 26342
31861 30887
8859 9239
23099 4522
20505 10188
7208 4225
8984 30318
10220 11531
9496 18255
23533 19255
27200 12611
21877 3253
31523 19819
2718 2223
12138 24048
20760 16725
7641 853
27119 2716
24810 10608
4645 28311
7132 3167
22528 17312
4053 19974
3163 30932
5242 31156
335 8067
24071 9962
27152 2570
5093 22489
2797 6314
17359 23210
26417 19995
14708 21740
26132 15980
13655 6675
2310 11906
19258 14286
20566 29120
10831 28331
9630 233
6926 5428
22791 23978
632 12232
29252 18466
1482 14779
27997 16333
9635 17940
28247 359
1182 19013
22147 244
1571 28083
18107 27938
17669 4748
10156 3135
13236 5046
30696 7634
11264 10530
3468 21254
28285 12085
8558 11514
25600 18718
27567 13740
24167 4365
22951 30580
6911 9815
29595 25981
2 17701
11151 7028
22876 21868
15827 18253
10859 15834
31253 17532
17939 11012
30343 8018
15619 2282
22263 5662
951 18368
10634 6312
16973 6622
19940 24556
11706 354
14520 31394
26570 14753
4295 17922
23122 20771
10011 14511
21424 26875
22181 22286
30702 13701
28674 19090
32765 15580
24368 29637
28967 23260
29721 30269
18579 31394
24554 16543
12387 18090
2123 32768
11684 13341
8074 27409
5081 17423
24354 14192
17538 2121
17943 19766
31581 6908
23778 22886
16865 31804
25535 25369
11018 13660
30395 15065
23396 20576
21230 15787
2980 22685
2833 10893
32035 30687
17416 9116
13344 17055
2 28325
27739 18901
21124 22700
9460 15495
26596 10500
8298 12774
25183 8403
28476 25702
10695 19202
26436 16077
5349 10016
1300 7954
18839 25660
25108 2370
18888 20766
14007 20161
25500 22568
14152 24305
13011 7060
7699 2428
24894 4495
3794 11707
13091 12654
911 26771
24869 18555
27350 28595
6729 25473
19320 16799
7649 1911
24833 29243
20951 29442
25187 5216
7383 25474
16196 32765
22690 27076
2816 31009
30521 22613
26902 23642
18365 3561
65535 8689
18349 21592
21509 29829
12916 26274
27718 16030
1757 8505
23884 7467
15610 522
11716 31560
5933 12831
14190 11902
6446 6889
5986 3867
2257 15329
