1 10111100
0 00000000
0 00000001
0 00000010
0 00000011
0 00000100
0 00000101
0 00000110
0 00000111
1 10111100
0 10000000
0 10000001
0 10000010
0 10000011
0 10000100
0 10000101
0 10000110
0 10000111
0 10001000
0 10001001
0 10001010
0 10001011
1 10111100
0 00000000
0 00000001
0 00000010
0 00000011
0 00000100
0 00000101
0 00000110
0 00000111
0 00001000
0 00001001
0 00001010
0 00001011
1 10111100
0 01000000
0 01000001
0 01000010
0 01000011
0 01000100
0 01000101
0 01000110
0 01000111
0 01001000
0 01001001
0 01001010
0 01001011
1 10111100
1 10111100
1 10111100
1 10111100
1 10111100
1 10111100
0 01100000
0 01100001
0 01100010
0 01100011
1 10111100
0 00010010
0 00000001
0 00000000
0 00000000
0 00000000
0 01101001
0 01000100
0 01000101
0 00000000
0 00000000
0 00000000
